"","Genus","Species"
"Otu11258",NA,NA
"Otu11259",NA,NA
"Otu11261",NA,NA
"Otu11263",NA,NA
"Otu11264",NA,NA
"Otu11266",NA,NA
"Otu11267",NA,NA
"Otu11269",NA,NA
"Otu11270",NA,NA
"Otu11276","Lysobacter","spongiicola"
"Otu11277",NA,NA
"Otu11279",NA,NA
"Otu11280",NA,NA
"Otu11281",NA,NA
"Otu11283",NA,NA
"Otu11286",NA,NA
"Otu11288",NA,NA
"Otu11291",NA,NA
"Otu11292",NA,NA
"Otu11293",NA,NA
"Otu11295",NA,NA
"Otu11296",NA,NA
"Otu11297",NA,NA
"Otu11298",NA,NA
"Otu11300",NA,NA
"Otu11301",NA,NA
"Otu11303",NA,NA
"Otu11304",NA,NA
"Otu11305",NA,NA
"Otu11306",NA,NA
"Otu11307",NA,NA
"Otu11308",NA,NA
"Otu11310",NA,NA
"Otu11311",NA,NA
"Otu11312",NA,NA
"Otu11313","Bacillus","galliciensis/herbersteinensis"
"Otu11314",NA,NA
"Otu11315",NA,NA
"Otu11316",NA,NA
"Otu11317",NA,NA
"Otu11318",NA,NA
"Otu11319",NA,NA
"Otu11320",NA,NA
"Otu11321",NA,NA
"Otu11322",NA,NA
"Otu11323",NA,NA
"Otu11325",NA,NA
"Otu11326",NA,NA
"Otu11330",NA,NA
"Otu11331",NA,NA
"Otu11333",NA,NA
"Otu11334",NA,NA
"Otu11337",NA,NA
"Otu11338",NA,NA
"Otu11339",NA,NA
"Otu11340",NA,NA
"Otu11341",NA,NA
"Otu11342",NA,NA
"Otu11344",NA,NA
"Otu11346",NA,NA
"Otu11347",NA,NA
"Otu11348",NA,NA
"Otu11350",NA,NA
"Otu11351",NA,NA
"Otu11352",NA,NA
"Otu11353",NA,NA
"Otu11355",NA,NA
"Otu11356",NA,NA
"Otu11357",NA,NA
"Otu11358",NA,NA
"Otu11359",NA,NA
"Otu11360",NA,NA
"Otu11361",NA,NA
"Otu11363",NA,NA
"Otu11365","Stappia","indica"
"Otu11366",NA,NA
"Otu11367",NA,NA
"Otu11369",NA,NA
"Otu11373",NA,NA
"Otu11374",NA,NA
"Otu11376",NA,NA
"Otu11377",NA,NA
"Otu11378",NA,NA
"Otu11380",NA,NA
"Otu11381",NA,NA
"Otu11382",NA,NA
"Otu11383",NA,NA
"Otu11384",NA,NA
"Otu11386",NA,NA
"Otu11387",NA,NA
"Otu11389",NA,NA
"Otu11391",NA,NA
"Otu11393",NA,NA
"Otu11394",NA,NA
"Otu11395",NA,NA
"Otu11396",NA,NA
"Otu11397",NA,NA
"Otu11398",NA,NA
"Otu11400",NA,NA
"Otu11401",NA,NA
"Otu11402",NA,NA
"Otu11405",NA,NA
"Otu11406",NA,NA
"Otu11409",NA,NA
"Otu11411",NA,NA
"Otu11412",NA,NA
"Otu11413",NA,NA
"Otu11414",NA,NA
"Otu11415",NA,NA
"Otu11416",NA,NA
"Otu11417",NA,NA
"Otu11420",NA,NA
"Otu11422",NA,NA
"Otu11423",NA,NA
"Otu11424",NA,NA
"Otu11425","Thermorudis","peleae"
"Otu11426",NA,NA
"Otu11427",NA,NA
"Otu11428",NA,NA
"Otu11431",NA,NA
"Otu11432",NA,NA
"Otu11433",NA,NA
"Otu11434",NA,NA
"Otu11435",NA,NA
"Otu11436","Sphingobium","barthaii/fuliginis/herbicidovorans/mellinum/quisquiliarum"
"Otu11440",NA,NA
"Otu11442",NA,NA
"Otu11450",NA,NA
"Otu11451",NA,NA
"Otu11452",NA,NA
"Otu11453",NA,NA
"Otu11455",NA,NA
"Otu11457",NA,NA
"Otu11458",NA,NA
"Otu11459",NA,NA
"Otu11460",NA,NA
"Otu11465",NA,NA
"Otu11466",NA,NA
"Otu11467",NA,NA
"Otu11469",NA,NA
"Otu11473",NA,NA
"Otu11475",NA,NA
"Otu11478",NA,NA
"Otu11479",NA,NA
"Otu11480",NA,NA
"Otu11481",NA,NA
"Otu11482",NA,NA
"Otu11483",NA,NA
"Otu11484",NA,NA
"Otu11485",NA,NA
"Otu11491",NA,NA
"Otu11492",NA,NA
"Otu11493",NA,NA
"Otu11495",NA,NA
"Otu11496",NA,NA
"Otu11497",NA,NA
"Otu11500",NA,NA
"Otu11501",NA,NA
"Otu11502",NA,NA
"Otu11503",NA,NA
"Otu11505",NA,NA
"Otu11507",NA,NA
"Otu11508",NA,NA
"Otu11509",NA,NA
"Otu11511",NA,NA
"Otu11514",NA,NA
"Otu11515",NA,NA
"Otu11517",NA,NA
"Otu11518",NA,NA
"Otu11519",NA,NA
"Otu11520",NA,NA
"Otu11522",NA,NA
"Otu11524",NA,NA
"Otu11525",NA,NA
"Otu11526",NA,NA
"Otu11528",NA,NA
"Otu11532",NA,NA
"Otu11533",NA,NA
"Otu11534",NA,NA
"Otu11536",NA,NA
"Otu11537",NA,NA
"Otu11540",NA,NA
"Otu11542",NA,NA
"Otu11543",NA,NA
"Otu11544",NA,NA
"Otu11549",NA,NA
"Otu11551",NA,NA
"Otu11552",NA,NA
"Otu11554",NA,NA
"Otu11559",NA,NA
"Otu11561",NA,NA
"Otu11563",NA,NA
"Otu11564",NA,NA
"Otu11565",NA,NA
"Otu11566",NA,NA
"Otu11568",NA,NA
"Otu11570",NA,NA
"Otu11572",NA,NA
"Otu11573",NA,NA
"Otu11575",NA,NA
"Otu11577",NA,NA
"Otu11578",NA,NA
"Otu11580",NA,NA
"Otu11581",NA,NA
"Otu11583",NA,NA
"Otu11586",NA,NA
"Otu11587",NA,NA
"Otu11588",NA,NA
"Otu11589",NA,NA
"Otu11590",NA,NA
"Otu11594","Methyloversatilis","discipulorum/universalis"
"Otu11596",NA,NA
"Otu11597","Chryseobacterium","taihuense"
"Otu11598",NA,NA
"Otu11599",NA,NA
"Otu11601",NA,NA
"Otu11604",NA,NA
"Otu11606",NA,NA
"Otu11609",NA,NA
"Otu11611",NA,NA
"Otu11612",NA,NA
"Otu11613",NA,NA
"Otu11615",NA,NA
"Otu11617","Sediminitomix","flava"
"Otu11618",NA,NA
"Otu11621",NA,NA
"Otu11623",NA,NA
"Otu11624",NA,NA
"Otu11625",NA,NA
"Otu11626",NA,NA
"Otu11628",NA,NA
"Otu11629",NA,NA
"Otu11630",NA,NA
"Otu11631",NA,NA
"Otu11632",NA,NA
"Otu11636",NA,NA
"Otu11637",NA,NA
"Otu11638",NA,NA
"Otu11640",NA,NA
"Otu11644",NA,NA
"Otu11646",NA,NA
"Otu11647",NA,NA
"Otu11648",NA,NA
"Otu11650",NA,NA
"Otu11651",NA,NA
"Otu11652",NA,NA
"Otu11653",NA,NA
"Otu11659",NA,NA
"Otu11660",NA,NA
"Otu11661",NA,NA
"Otu11662",NA,NA
"Otu11664",NA,NA
"Otu11665",NA,NA
"Otu11666",NA,NA
"Otu11667",NA,NA
"Otu11671",NA,NA
"Otu11677",NA,NA
"Otu11678",NA,NA
"Otu11679",NA,NA
"Otu11680",NA,NA
"Otu11682",NA,NA
"Otu11683",NA,NA
"Otu11686","Nitrospira","japonica"
"Otu11687",NA,NA
"Otu11689",NA,NA
"Otu11690",NA,NA
"Otu11691",NA,NA
"Otu11692",NA,NA
"Otu11695",NA,NA
"Otu11697","Rhizobium","azooxidifex"
"Otu11698",NA,NA
"Otu11699",NA,NA
"Otu11701",NA,NA
"Otu11703",NA,NA
"Otu11705",NA,NA
"Otu11706",NA,NA
"Otu11707",NA,NA
"Otu11708",NA,NA
"Otu11709",NA,NA
"Otu11710",NA,NA
"Otu11711",NA,NA
"Otu11712",NA,NA
"Otu11714",NA,NA
"Otu11716",NA,NA
"Otu11718",NA,NA
"Otu11721",NA,NA
"Otu11723",NA,NA
"Otu11724",NA,NA
"Otu11726",NA,NA
"Otu11727",NA,NA
"Otu11729",NA,NA
"Otu11730",NA,NA
"Otu11731",NA,NA
"Otu11733",NA,NA
"Otu11734",NA,NA
"Otu11735",NA,NA
"Otu11738",NA,NA
"Otu11739","Nocardiopsis","potens"
"Otu11741",NA,NA
"Otu11743",NA,NA
"Otu11744",NA,NA
"Otu11745",NA,NA
"Otu11746",NA,NA
"Otu11748",NA,NA
"Otu11749",NA,NA
"Otu11751",NA,NA
"Otu11756",NA,NA
"Otu11763",NA,NA
"Otu11766",NA,NA
"Otu11767",NA,NA
"Otu11769",NA,NA
"Otu11770",NA,NA
"Otu11773",NA,NA
"Otu11774",NA,NA
"Otu11778",NA,NA
"Otu11779",NA,NA
"Otu11782",NA,NA
"Otu11784",NA,NA
"Otu11785",NA,NA
"Otu11786",NA,NA
"Otu11788",NA,NA
"Otu11789",NA,NA
"Otu11791",NA,NA
"Otu11792",NA,NA
"Otu11793",NA,NA
"Otu11795",NA,NA
"Otu11796",NA,NA
"Otu11801",NA,NA
"Otu11802",NA,NA
"Otu11803",NA,NA
"Otu11804",NA,NA
"Otu11806",NA,NA
"Otu11810","Nocardioides","hankookensis"
"Otu11814",NA,NA
"Otu11816",NA,NA
"Otu11817",NA,NA
"Otu11818",NA,NA
"Otu11820",NA,NA
"Otu11822",NA,NA
"Otu11824",NA,NA
"Otu11825",NA,NA
"Otu11827",NA,NA
"Otu11829",NA,NA
"Otu11830",NA,NA
"Otu11835",NA,NA
"Otu11836",NA,NA
"Otu11837",NA,NA
"Otu11838",NA,NA
"Otu11840",NA,NA
"Otu11842",NA,NA
"Otu11844",NA,NA
"Otu11848",NA,NA
"Otu11849",NA,NA
"Otu11850",NA,NA
"Otu11852",NA,NA
"Otu11854",NA,NA
"Otu11858",NA,NA
"Otu11863",NA,NA
"Otu11866",NA,NA
"Otu11867",NA,NA
"Otu11869",NA,NA
"Otu11872",NA,NA
"Otu11874",NA,NA
"Otu11875",NA,NA
"Otu11878",NA,NA
"Otu11880",NA,NA
"Otu11883",NA,NA
"Otu11886",NA,NA
"Otu11887",NA,NA
"Otu11888",NA,NA
"Otu11889",NA,NA
"Otu11891","Aeromicrobium","alkaliterrae"
"Otu11892",NA,NA
"Otu11893",NA,NA
"Otu11900",NA,NA
"Otu11901",NA,NA
"Otu11902","Mycobacterium","cf./florentinum/genavense/heidelbergense/kubicae/lentiflavum/manitobense/montefiorense/palustre/parmense/sherrisii/shigaense/simiae/stomatepiae/szulgai/triplex"
"Otu11903",NA,NA
"Otu11907",NA,NA
"Otu11909",NA,NA
"Otu11910",NA,NA
"Otu11915",NA,NA
"Otu11916",NA,NA
"Otu11917",NA,NA
"Otu11919",NA,NA
"Otu11920",NA,NA
"Otu11923",NA,NA
"Otu11924",NA,NA
"Otu11925",NA,NA
"Otu11926",NA,NA
"Otu11927",NA,NA
"Otu11928",NA,NA
"Otu11929",NA,NA
"Otu11932",NA,NA
"Otu11933",NA,NA
"Otu11935",NA,NA
"Otu11942",NA,NA
"Otu11943",NA,NA
"Otu11944",NA,NA
"Otu11945",NA,NA
"Otu11948",NA,NA
"Otu11951",NA,NA
"Otu11952",NA,NA
"Otu11959",NA,NA
"Otu11960",NA,NA
"Otu11961",NA,NA
"Otu11963",NA,NA
"Otu11964",NA,NA
"Otu11966",NA,NA
"Otu11968",NA,NA
"Otu11969",NA,NA
"Otu11972",NA,NA
"Otu11973",NA,NA
"Otu11974",NA,NA
"Otu11976",NA,NA
"Otu11977",NA,NA
"Otu11978",NA,NA
"Otu11979",NA,NA
"Otu11981",NA,NA
"Otu11982",NA,NA
"Otu11983",NA,NA
"Otu11984",NA,NA
"Otu11985",NA,NA
"Otu11986",NA,NA
"Otu11988",NA,NA
"Otu11989",NA,NA
"Otu11990",NA,NA
"Otu11991",NA,NA
"Otu11993",NA,NA
"Otu11994",NA,NA
"Otu11995","Pseudovibrio","denitrificans"
"Otu11997",NA,NA
"Otu11998",NA,NA
"Otu12001",NA,NA
"Otu12002",NA,NA
"Otu12003",NA,NA
"Otu12004",NA,NA
"Otu12006",NA,NA
"Otu12007",NA,NA
"Otu12010",NA,NA
"Otu12013",NA,NA
"Otu12015",NA,NA
"Otu12016",NA,NA
"Otu12020",NA,NA
"Otu12021",NA,NA
"Otu12023",NA,NA
"Otu12024",NA,NA
"Otu12025",NA,NA
"Otu12026",NA,NA
"Otu12028",NA,NA
"Otu12029",NA,NA
"Otu12030",NA,NA
"Otu12033",NA,NA
"Otu12034",NA,NA
"Otu12035",NA,NA
"Otu12036",NA,NA
"Otu12037",NA,NA
"Otu12038",NA,NA
"Otu12040",NA,NA
"Otu12042",NA,NA
"Otu12043",NA,NA
"Otu12045",NA,NA
"Otu12046",NA,NA
"Otu12047",NA,NA
"Otu12048",NA,NA
"Otu12050",NA,NA
"Otu12052",NA,NA
"Otu12053",NA,NA
"Otu12054",NA,NA
"Otu12055",NA,NA
"Otu12056",NA,NA
"Otu12060",NA,NA
"Otu12061",NA,NA
"Otu12062",NA,NA
"Otu12063",NA,NA
"Otu12064",NA,NA
"Otu12065",NA,NA
"Otu12066",NA,NA
"Otu12068",NA,NA
"Otu12069",NA,NA
"Otu12070",NA,NA
"Otu12076",NA,NA
"Otu12078",NA,NA
"Otu12079",NA,NA
"Otu12087",NA,NA
"Otu12090",NA,NA
"Otu12091",NA,NA
"Otu12099",NA,NA
"Otu12102",NA,NA
"Otu12103",NA,NA
"Otu12106",NA,NA
"Otu12107",NA,NA
"Otu12108",NA,NA
"Otu12109",NA,NA
"Otu12110",NA,NA
"Otu12111",NA,NA
"Otu12112",NA,NA
"Otu12114","Conexibacter","woesei"
"Otu12115",NA,NA
"Otu12116",NA,NA
"Otu12117",NA,NA
"Otu12124",NA,NA
"Otu12126",NA,NA
"Otu12128",NA,NA
"Otu12130",NA,NA
"Otu12135",NA,NA
"Otu12136",NA,NA
"Otu12137",NA,NA
"Otu12138",NA,NA
"Otu12140",NA,NA
"Otu12141",NA,NA
"Otu12142",NA,NA
"Otu12144",NA,NA
"Otu12145",NA,NA
"Otu12147",NA,NA
"Otu12148",NA,NA
"Otu12149",NA,NA
"Otu12150",NA,NA
"Otu12151",NA,NA
"Otu12153",NA,NA
"Otu12154",NA,NA
"Otu12156",NA,NA
"Otu12158",NA,NA
"Otu12159",NA,NA
"Otu12160",NA,NA
"Otu12161",NA,NA
"Otu12162",NA,NA
"Otu12163",NA,NA
"Otu12164",NA,NA
"Otu12165",NA,NA
"Otu12167",NA,NA
"Otu12168",NA,NA
"Otu12169","Corynebacterium","atrinae/humireducens/testudinoris"
"Otu12170","Rhodococcus","cerastii/cercidiphylli/fascians/kyotonensis/sovatensis/yunnanensis"
"Otu12171",NA,NA
"Otu12173",NA,NA
"Otu12174",NA,NA
"Otu12176",NA,NA
"Otu12179",NA,NA
"Otu12181",NA,NA
"Otu12183",NA,NA
"Otu12184",NA,NA
"Otu12185",NA,NA
"Otu12190",NA,NA
"Otu12191",NA,NA
"Otu12192",NA,NA
"Otu12193",NA,NA
"Otu12194",NA,NA
"Otu12196",NA,NA
"Otu12199",NA,NA
"Otu12200",NA,NA
"Otu12202",NA,NA
"Otu12203",NA,NA
"Otu12205",NA,NA
"Otu12206",NA,NA
"Otu12207",NA,NA
"Otu12210",NA,NA
"Otu12211",NA,NA
"Otu12212",NA,NA
"Otu12219",NA,NA
"Otu12221",NA,NA
"Otu12225",NA,NA
"Otu12226",NA,NA
"Otu12227",NA,NA
"Otu12228",NA,NA
"Otu12229",NA,NA
"Otu12230",NA,NA
"Otu12231",NA,NA
"Otu12232",NA,NA
"Otu12234",NA,NA
"Otu12235",NA,NA
"Otu12238",NA,NA
"Otu12239",NA,NA
"Otu12240",NA,NA
"Otu12241",NA,NA
"Otu12243",NA,NA
"Otu12244",NA,NA
"Otu12246",NA,NA
"Otu12251",NA,NA
"Otu12257",NA,NA
"Otu12260",NA,NA
"Otu12261",NA,NA
"Otu12262",NA,NA
"Otu12263",NA,NA
"Otu12270",NA,NA
"Otu12276",NA,NA
"Otu12277",NA,NA
"Otu12279",NA,NA
"Otu12280",NA,NA
"Otu12289",NA,NA
"Otu12291",NA,NA
"Otu12292",NA,NA
"Otu12296",NA,NA
"Otu12298",NA,NA
"Otu12299",NA,NA
"Otu12300",NA,NA
"Otu12301",NA,NA
"Otu12303",NA,NA
"Otu12305",NA,NA
"Otu12310",NA,NA
"Otu12311",NA,NA
"Otu12313","Gordonia","alkaliphila"
"Otu12316",NA,NA
"Otu12317","Nocardioides","antarcticus"
"Otu12319",NA,NA
"Otu12322",NA,NA
"Otu12323",NA,NA
"Otu12327",NA,NA
"Otu12328",NA,NA
"Otu12330",NA,NA
"Otu12331",NA,NA
"Otu12335","Devosia","geojensis"
"Otu12336","Pseudomonas","anguilliseptica/guguanensis/peli"
"Otu12337",NA,NA
"Otu12338",NA,NA
"Otu12339",NA,NA
"Otu12340",NA,NA
"Otu12341",NA,NA
"Otu12343",NA,NA
"Otu12344",NA,NA
"Otu12345",NA,NA
"Otu12346",NA,NA
"Otu12347",NA,NA
"Otu12348",NA,NA
"Otu12349",NA,NA
"Otu12350",NA,NA
"Otu12353",NA,NA
"Otu12354",NA,NA
"Otu12355",NA,NA
"Otu12358",NA,NA
"Otu12360","Collinsella","aerofaciens"
"Otu12363",NA,NA
"Otu12365",NA,NA
"Otu12368","Lactobacillus","acidophilus/brevis/casei/delbrueckii/fabifermentans/fermentum/helveticus/japonicus/paracasei/paraplantarum/pentosus/plantarum/rhamnosus/sakei"
"Otu12370",NA,NA
"Otu12371",NA,NA
"Otu12372",NA,NA
"Otu12374",NA,NA
"Otu12378",NA,NA
"Otu12379",NA,NA
"Otu12380",NA,NA
"Otu12381",NA,NA
"Otu12382",NA,NA
"Otu12385",NA,NA
"Otu12386",NA,NA
"Otu12390",NA,NA
"Otu12393",NA,NA
"Otu12397",NA,NA
"Otu12398",NA,NA
"Otu12399","Algoriphagus","terrigena"
"Otu12400",NA,NA
"Otu12401",NA,NA
"Otu12402",NA,NA
"Otu12403",NA,NA
"Otu12406",NA,NA
"Otu12407",NA,NA
"Otu12408",NA,NA
"Otu12412",NA,NA
"Otu12417",NA,NA
"Otu12418",NA,NA
"Otu12426",NA,NA
"Otu12427",NA,NA
"Otu12429",NA,NA
"Otu12430",NA,NA
"Otu12433",NA,NA
"Otu12437",NA,NA
"Otu12438",NA,NA
"Otu12441",NA,NA
"Otu12443",NA,NA
"Otu12444",NA,NA
"Otu12445",NA,NA
"Otu12446",NA,NA
"Otu12448",NA,NA
"Otu12450",NA,NA
"Otu12451",NA,NA
"Otu12453",NA,NA
"Otu12454",NA,NA
"Otu12455",NA,NA
"Otu12456",NA,NA
"Otu12461",NA,NA
"Otu12463",NA,NA
"Otu12464",NA,NA
"Otu12466",NA,NA
"Otu12469",NA,NA
"Otu12471",NA,NA
"Otu12474",NA,NA
"Otu12475",NA,NA
"Otu12476",NA,NA
"Otu12477",NA,NA
"Otu12478",NA,NA
"Otu12479",NA,NA
"Otu12482",NA,NA
"Otu12483","Novosphingobium","subterraneum/yangbajingensis"
"Otu12485",NA,NA
"Otu12488",NA,NA
"Otu12491","Winogradskyella","exilis"
"Otu12496",NA,NA
"Otu12504",NA,NA
"Otu12507",NA,NA
"Otu12508",NA,NA
"Otu12509",NA,NA
"Otu12514",NA,NA
"Otu12515",NA,NA
"Otu12517","Turicibacter","sanguinis"
"Otu12520",NA,NA
"Otu12521",NA,NA
"Otu12522",NA,NA
"Otu12523",NA,NA
"Otu12524",NA,NA
"Otu12525",NA,NA
"Otu12526",NA,NA
"Otu12527",NA,NA
"Otu12528",NA,NA
"Otu12529",NA,NA
"Otu12530",NA,NA
"Otu12532",NA,NA
"Otu12534","Pseudovibrio","denitrificans"
"Otu12536",NA,NA
"Otu12539",NA,NA
"Otu12540",NA,NA
"Otu12541",NA,NA
"Otu12544",NA,NA
"Otu12546",NA,NA
"Otu12548",NA,NA
"Otu12557",NA,NA
"Otu12560",NA,NA
"Otu12561",NA,NA
"Otu12563",NA,NA
"Otu12565",NA,NA
"Otu12566",NA,NA
"Otu12571",NA,NA
"Otu12572",NA,NA
"Otu12573",NA,NA
"Otu12574",NA,NA
"Otu12575",NA,NA
"Otu12576",NA,NA
"Otu12577",NA,NA
"Otu12582",NA,NA
"Otu12583",NA,NA
"Otu12584",NA,NA
"Otu12587",NA,NA
"Otu12588",NA,NA
"Otu12589",NA,NA
"Otu12593","Anaerococcus","provenciensis"
"Otu12594",NA,NA
"Otu12597",NA,NA
"Otu12598",NA,NA
"Otu12600",NA,NA
"Otu12603",NA,NA
"Otu12604",NA,NA
"Otu12605",NA,NA
"Otu12606",NA,NA
"Otu12608",NA,NA
"Otu12609",NA,NA
"Otu12610",NA,NA
"Otu12611",NA,NA
"Otu12612",NA,NA
"Otu12613",NA,NA
"Otu12614",NA,NA
"Otu12618",NA,NA
"Otu12621",NA,NA
"Otu12624",NA,NA
"Otu12628",NA,NA
"Otu12630",NA,NA
"Otu12632",NA,NA
"Otu12634",NA,NA
"Otu12637",NA,NA
"Otu12642",NA,NA
"Otu12643",NA,NA
"Otu12644",NA,NA
"Otu12645",NA,NA
"Otu12647",NA,NA
"Otu12648",NA,NA
"Otu12649",NA,NA
"Otu12651",NA,NA
"Otu12654",NA,NA
"Otu12655",NA,NA
"Otu12656",NA,NA
"Otu12658",NA,NA
"Otu12672",NA,NA
"Otu12675",NA,NA
"Otu12677",NA,NA
"Otu12681",NA,NA
"Otu12684",NA,NA
"Otu12686","Yangia","pacifica"
"Otu12687",NA,NA
"Otu12689",NA,NA
"Otu12690",NA,NA
"Otu12693",NA,NA
"Otu12695",NA,NA
"Otu12697","Lactobacillus","rhamnosus/salivarius"
"Otu12698","Bacteroides","graminisolvens"
"Otu12700",NA,NA
"Otu12702","Deinococcus","actinosclerus/arenae/grandis/radiotolerans/soli/xianganensis"
"Otu12704",NA,NA
"Otu12705",NA,NA
"Otu12706",NA,NA
"Otu12707",NA,NA
"Otu12713",NA,NA
"Otu12716",NA,NA
"Otu12717",NA,NA
"Otu12718",NA,NA
"Otu12720",NA,NA
"Otu12721",NA,NA
"Otu12722",NA,NA
"Otu12723",NA,NA
"Otu12724",NA,NA
"Otu12725",NA,NA
"Otu12726",NA,NA
"Otu12730",NA,NA
"Otu12731",NA,NA
"Otu12732",NA,NA
"Otu12733",NA,NA
"Otu12734",NA,NA
"Otu12736",NA,NA
"Otu12738",NA,NA
"Otu12740",NA,NA
"Otu12743",NA,NA
"Otu12744",NA,NA
"Otu12745",NA,NA
"Otu12747",NA,NA
"Otu12748",NA,NA
"Otu12753",NA,NA
"Otu12754",NA,NA
"Otu12755",NA,NA
"Otu12762",NA,NA
"Otu12764",NA,NA
"Otu12766",NA,NA
"Otu12770",NA,NA
"Otu12774",NA,NA
"Otu12775",NA,NA
"Otu12777",NA,NA
"Otu12779",NA,NA
"Otu12780",NA,NA
"Otu12781",NA,NA
"Otu12782",NA,NA
"Otu12783",NA,NA
"Otu12784",NA,NA
"Otu12785",NA,NA
"Otu12787",NA,NA
"Otu12789",NA,NA
"Otu12791",NA,NA
"Otu12792",NA,NA
"Otu12794",NA,NA
"Otu12795",NA,NA
"Otu12796",NA,NA
"Otu12801",NA,NA
"Otu12802",NA,NA
"Otu12803",NA,NA
"Otu12806",NA,NA
"Otu12807",NA,NA
"Otu12810",NA,NA
"Otu12814",NA,NA
"Otu12815",NA,NA
"Otu12816",NA,NA
"Otu12817",NA,NA
"Otu12819",NA,NA
"Otu12821",NA,NA
"Otu12823",NA,NA
"Otu12825",NA,NA
"Otu12826",NA,NA
"Otu12831",NA,NA
"Otu12833",NA,NA
"Otu12835",NA,NA
"Otu12841",NA,NA
"Otu12842",NA,NA
"Otu12845","Jeotgalibaca","dankookensis"
"Otu12848",NA,NA
"Otu12849",NA,NA
"Otu12850",NA,NA
"Otu12851",NA,NA
"Otu12852",NA,NA
"Otu12853",NA,NA
"Otu12854",NA,NA
"Otu12856",NA,NA
"Otu12857",NA,NA
"Otu12858",NA,NA
"Otu12859",NA,NA
"Otu12860",NA,NA
"Otu12861",NA,NA
"Otu12862",NA,NA
"Otu12864",NA,NA
"Otu12865",NA,NA
"Otu12866",NA,NA
"Otu12869",NA,NA
"Otu12871",NA,NA
"Otu12872",NA,NA
"Otu12879",NA,NA
"Otu12886",NA,NA
"Otu12888",NA,NA
"Otu12889",NA,NA
"Otu12891",NA,NA
"Otu12898",NA,NA
"Otu12907",NA,NA
"Otu12911",NA,NA
"Otu12912",NA,NA
"Otu12914",NA,NA
"Otu12919",NA,NA
"Otu12924",NA,NA
"Otu12925",NA,NA
"Otu12927",NA,NA
"Otu12941",NA,NA
"Otu12943",NA,NA
"Otu12944",NA,NA
"Otu12945",NA,NA
"Otu12946",NA,NA
"Otu12947",NA,NA
"Otu12950",NA,NA
"Otu12955","Nocardioides","marinquilinus"
"Otu12963",NA,NA
"Otu12971",NA,NA
"Otu12973",NA,NA
"Otu12974",NA,NA
"Otu12978",NA,NA
"Otu12981",NA,NA
"Otu12983","Halomonas","ventosae"
"Otu12984",NA,NA
"Otu12985",NA,NA
"Otu12986",NA,NA
"Otu12987",NA,NA
"Otu12988",NA,NA
"Otu12989",NA,NA
"Otu12990",NA,NA
"Otu12991",NA,NA
"Otu12993",NA,NA
"Otu12994",NA,NA
"Otu12996",NA,NA
"Otu12998",NA,NA
"Otu13000",NA,NA
"Otu13002",NA,NA
"Otu13004",NA,NA
"Otu13005",NA,NA
"Otu13006",NA,NA
"Otu13007",NA,NA
"Otu13008","Kocuria","oceani/rosea"
"Otu13010",NA,NA
"Otu13011",NA,NA
"Otu13012",NA,NA
"Otu13015",NA,NA
"Otu13019",NA,NA
"Otu13020",NA,NA
"Otu13021",NA,NA
"Otu13022",NA,NA
"Otu13033",NA,NA
"Otu13035",NA,NA
"Otu13036",NA,NA
"Otu13037","Lachnoanaerobaculum","orale/saburreum"
"Otu13038",NA,NA
"Otu13039",NA,NA
"Otu13040",NA,NA
"Otu13041",NA,NA
"Otu13042",NA,NA
"Otu13048",NA,NA
"Otu13060",NA,NA
"Otu13061",NA,NA
"Otu13062",NA,NA
"Otu13065",NA,NA
"Otu13072",NA,NA
"Otu13073",NA,NA
"Otu13075",NA,NA
"Otu13078",NA,NA
"Otu13079",NA,NA
"Otu13084",NA,NA
"Otu13085",NA,NA
"Otu13088",NA,NA
"Otu13089",NA,NA
"Otu13093",NA,NA
"Otu13094",NA,NA
"Otu13096",NA,NA
"Otu13097",NA,NA
"Otu13098",NA,NA
"Otu13100",NA,NA
"Otu13102",NA,NA
"Otu13105",NA,NA
"Otu13107","Sphingopyxis","alaskensis/bauzanensis/chilensis/fribergensis/ginsengisoli/italica/panaciterrae"
"Otu13108",NA,NA
"Otu13109",NA,NA
"Otu13110",NA,NA
"Otu13113",NA,NA
"Otu13118",NA,NA
"Otu13119",NA,NA
"Otu13120",NA,NA
"Otu13122",NA,NA
"Otu13124",NA,NA
"Otu13126",NA,NA
"Otu13128",NA,NA
"Otu13129",NA,NA
"Otu13132",NA,NA
"Otu13133","Actinomyces","graevenitzii"
"Otu13134",NA,NA
"Otu13135",NA,NA
"Otu13141",NA,NA
"Otu13142",NA,NA
"Otu13144",NA,NA
"Otu13149",NA,NA
"Otu13151",NA,NA
"Otu13156",NA,NA
"Otu13158",NA,NA
"Otu13159",NA,NA
"Otu13165",NA,NA
"Otu13167",NA,NA
"Otu13168",NA,NA
"Otu13169",NA,NA
"Otu13170",NA,NA
"Otu13172",NA,NA
"Otu13173",NA,NA
"Otu13175",NA,NA
"Otu13176",NA,NA
"Otu13177","Corynebacterium","auriscanis/resistens"
"Otu13178",NA,NA
"Otu13179",NA,NA
"Otu13183",NA,NA
"Otu13184",NA,NA
"Otu13187",NA,NA
"Otu13194",NA,NA
"Otu13195",NA,NA
"Otu13199",NA,NA
"Otu13207",NA,NA
"Otu13209",NA,NA
"Otu13215",NA,NA
"Otu13219",NA,NA
"Otu13224",NA,NA
"Otu13227",NA,NA
"Otu13228",NA,NA
"Otu13231",NA,NA
